datetime,stop_name,latitude,longitude,stop_type,passenger_count,hour_of_day,day_of_week,is_weekend,is_public_holiday,is_school_dismissal_time,is_hightide,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,lag_1_hour_demand,lag_24_hour_demand,rolling_3_hour_avg_demand,rolling_6_hour_avg_demand
2023-01-27 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,6,4,0,0,0,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,7.0,8.0,7.0,7.5
2023-01-27 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,7,4,0,0,0,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,8.0,8.0,8.0,7.666666666666667
2023-01-27 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,10,8,4,0,0,0,1,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,9.0,11.0,9.0,8.0
2023-01-27 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,12,9,4,0,0,0,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,10.0,12.0,10.333333333333334,8.666666666666666
2023-01-27 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,10,4,0,0,0,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,12.0,8.0,10.0,9.0
2023-01-27 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,11,4,0,0,0,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,8.0,8.0,9.333333333333334,9.166666666666666
2023-01-27 12:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,12,4,0,0,0,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,8.0,8.0,8.0,9.166666666666666
2023-01-27 13:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,13,4,0,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,8.0,8.0,7.666666666666667,8.833333333333334
2023-01-27 14:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,14,4,0,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,7.0,8.0,7.666666666666667,8.5
2023-01-27 15:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,15,4,0,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,8.0,8.0,7.666666666666667,7.833333333333333
2023-01-27 16:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,13,16,4,0,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,8.0,13.0,9.666666666666666,8.666666666666666
2023-01-27 17:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,12,17,4,0,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,13.0,11.0,11.0,9.333333333333334
2023-01-27 18:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,18,4,0,0,0,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,12.0,9.0,11.333333333333334,9.5
2023-01-27 19:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,19,4,0,0,0,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,9.0,7.0,9.666666666666666,9.666666666666666
2023-01-27 20:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,20,4,0,0,0,1,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,8.0,8.0,8.666666666666666,9.833333333333334
2023-01-27 21:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,21,4,0,0,0,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,9.0,8.0,8.333333333333334,9.833333333333334
2023-01-27 22:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,22,4,0,0,0,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,8.0,8.0,8.0,8.833333333333334
2023-01-27 23:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,23,4,0,0,0,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,7.0,8.0,7.666666666666667,8.166666666666666
2023-01-28 00:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,0,5,1,0,0,0,0.0,1.0,-0.9749279121818236,-0.2225209339563146,8.0,9.0,6.666666666666667,7.5
2023-01-28 01:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,1,5,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,5.0,8.0,6.333333333333333,7.166666666666667
2023-01-28 02:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,2,5,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,6.0,8.0,5.333333333333333,6.5
2023-01-28 03:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,3,5,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,5.0,8.0,5.333333333333333,6.0
2023-01-28 04:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,4,5,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.0,6.0,5.0,5.666666666666667
2023-01-28 05:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,5,5,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,5.0,7.0,5.0,5.166666666666667
2023-01-28 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,6,5,1,0,0,0,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,5.0,8.0,5.0,5.166666666666667
2023-01-28 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,7,5,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,5.0,9.0,5.333333333333333,5.166666666666667
2023-01-28 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,8,5,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,6.0,10.0,6.0,5.5
2023-01-28 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,9,5,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,7.0,12.0,6.666666666666667,5.833333333333333
2023-01-28 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,10,5,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,7.0,8.0,6.333333333333333,5.833333333333333
2023-01-28 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,11,5,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,5.0,8.0,5.666666666666667,5.833333333333333
2023-01-28 12:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,12,5,1,0,0,0,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,5.0,8.0,4.666666666666667,5.666666666666667
2023-01-28 13:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,13,5,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,4.0,7.0,4.666666666666667,5.5
2023-01-28 14:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,14,5,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,5.0,8.0,4.666666666666667,5.166666666666667
2023-01-28 15:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,15,5,1,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,5.0,8.0,5.0,4.833333333333333
2023-01-28 16:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,16,5,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,5.0,13.0,5.333333333333333,5.0
2023-01-28 17:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,17,5,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,6.0,12.0,6.0,5.333333333333333
2023-01-28 18:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,18,5,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,7.0,9.0,6.333333333333333,5.666666666666667
2023-01-28 19:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,19,5,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,6.0,8.0,6.0,5.666666666666667
2023-01-28 20:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,20,5,1,0,0,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,5.0,9.0,5.0,5.5
2023-01-28 21:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,21,5,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,4.0,8.0,4.666666666666667,5.5
2023-01-28 22:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,22,5,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,5.0,7.0,4.666666666666667,5.333333333333333
2023-01-28 23:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,23,5,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,5.0,8.0,5.0,5.0
2023-01-29 00:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,0,6,1,0,0,0,0.0,1.0,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,4.833333333333333
2023-01-29 01:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,1,6,1,0,0,0,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,5.0,6.0,5.333333333333333,5.0
2023-01-29 02:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,2,6,1,0,0,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,6.0,5.0,5.0,5.0
2023-01-29 03:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,3,6,1,0,0,0,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,4.0,5.0,4.666666666666667,4.833333333333333
2023-01-29 04:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,4,6,1,0,0,0,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,4.0,5.0,4.333333333333333,4.833333333333333
2023-01-29 05:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,5,6,1,0,0,0,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,5.0
2023-01-29 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,6,6,1,0,0,0,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,6.0,5.0,5.0,4.833333333333333
2023-01-29 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,7,6,1,0,0,0,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,4.0,6.0,5.0,4.666666666666667
2023-01-29 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,8,6,1,0,0,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,5.0,7.0,5.666666666666667,5.333333333333333
2023-01-29 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,6,9,6,1,0,0,0,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,8.0,7.0,6.333333333333333,5.666666666666667
2023-01-29 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,10,6,1,0,0,0,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,6.0,5.0,6.333333333333333,5.666666666666667
2023-01-29 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,11,6,1,0,0,0,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.333333333333333,5.5
2023-01-29 12:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,12,6,1,0,0,0,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,5.0,4.0,5.0,5.666666666666667
2023-01-29 13:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,13,6,1,0,0,0,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,5.666666666666667
2023-01-29 14:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,14,6,1,0,0,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,5.166666666666667
2023-01-29 15:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,15,6,1,0,1,0,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,5.0
2023-01-29 16:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,16,6,1,0,1,0,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,5.0,6.0,5.666666666666667,5.333333333333333
2023-01-29 17:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,17,6,1,0,1,0,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,7.0,7.0,6.333333333333333,5.666666666666667
2023-01-29 18:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,18,6,1,0,0,0,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,7.0,6.0,6.0,5.5
2023-01-29 19:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,19,6,1,0,0,0,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,4.0,5.0,5.333333333333333,5.5
2023-01-29 20:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,4,20,6,1,0,0,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,5.0,4.0,4.333333333333333,5.333333333333333
2023-01-29 21:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,21,6,1,0,0,0,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,4.0,5.0,4.666666666666667,5.333333333333333
2023-01-29 22:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,22,6,1,0,0,0,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,5.0,5.0,4.666666666666667,5.0
2023-01-29 23:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,5,23,6,1,0,0,0,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,5.0,5.0,5.0,4.666666666666667
2023-01-30 00:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,0,0,0,0,0,0,0.0,1.0,0.0,1.0,5.0,5.0,6.0,5.333333333333333
2023-01-30 01:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,1,0,0,0,0,0,0.25881904510252074,0.9659258262890683,0.0,1.0,8.0,6.0,7.333333333333333,6.0
2023-01-30 02:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,2,0,0,0,0,1,0.49999999999999994,0.8660254037844387,0.0,1.0,9.0,4.0,8.666666666666666,6.833333333333333
2023-01-30 03:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,3,0,0,0,0,0,0.7071067811865476,0.7071067811865476,0.0,1.0,9.0,4.0,8.333333333333334,7.166666666666667
2023-01-30 04:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,4,0,0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,1.0,7.0,5.0,7.666666666666667,7.5
2023-01-30 05:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,5,0,0,0,0,0,0.9659258262890683,0.25881904510252074,0.0,1.0,7.0,6.0,7.0,7.833333333333333
2023-01-30 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,6,0,0,0,0,0,1.0,6.123233995736766e-17,0.0,1.0,7.0,4.0,7.333333333333333,7.833333333333333
2023-01-30 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,7,0,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,8.0,5.0,7.666666666666667,7.666666666666667
2023-01-30 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,12,8,0,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,8.0,8.0,9.333333333333334,8.166666666666666
2023-01-30 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,14,9,0,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,12.0,6.0,11.333333333333334,9.333333333333334
2023-01-30 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,10,0,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,14.0,5.0,11.333333333333334,9.5
2023-01-30 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,11,0,0,0,0,0,0.258819045102521,-0.9659258262890682,0.0,1.0,8.0,5.0,10.0,9.666666666666666
2023-01-30 12:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,12,0,0,0,0,0,1.2246467991473532e-16,-1.0,0.0,1.0,8.0,5.0,7.666666666666667,9.5
2023-01-30 13:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,13,0,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,7.0,5.0,8.0,9.666666666666666
2023-01-30 14:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,14,0,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,9.0,5.0,8.333333333333334,9.166666666666666
2023-01-30 15:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,15,0,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,9.0,5.0,9.0,8.333333333333334
2023-01-30 16:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,13,16,0,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,9.0,7.0,10.333333333333334,9.166666666666666
2023-01-30 17:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,12,17,0,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,13.0,7.0,11.333333333333334,9.833333333333334
2023-01-30 18:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,18,0,0,0,0,0,-1.0,-1.8369701987210297e-16,0.0,1.0,12.0,4.0,11.0,10.0
2023-01-30 19:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,19,0,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,1.0,8.0,5.0,9.333333333333334,9.833333333333334
2023-01-30 20:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,20,0,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,8.0,4.0,8.333333333333334,9.833333333333334
2023-01-30 21:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,21,0,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,1.0,9.0,5.0,8.666666666666666,9.833333333333334
2023-01-30 22:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,22,0,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,1.0,9.0,5.0,8.333333333333334,8.833333333333334
2023-01-30 23:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,23,0,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,1.0,7.0,5.0,7.666666666666667,8.0
2023-01-31 00:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,0,1,0,0,0,0,0.0,1.0,0.7818314824680298,0.6234898018587336,7.0,8.0,7.0,7.833333333333333
2023-01-31 01:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,1,1,0,0,0,0,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,7.0,9.0,7.333333333333333,7.833333333333333
2023-01-31 02:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,2,1,0,0,0,1,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,8.0,9.0,7.666666666666667,7.666666666666667
2023-01-31 03:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,3,1,0,0,0,0,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,8.0,7.0,8.333333333333334,7.666666666666667
2023-01-31 04:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,4,1,0,0,0,0,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,9.0,7.0,8.333333333333334,7.833333333333333
2023-01-31 05:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,5,1,0,0,0,0,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,8.0,7.0,8.666666666666666,8.166666666666666
2023-01-31 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,6,1,0,0,0,0,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,9.0,8.0,8.333333333333334,8.333333333333334
2023-01-31 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,7,1,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,8.0,8.0,8.333333333333334,8.333333333333334
2023-01-31 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,13,8,1,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,8.0,12.0,9.666666666666666,9.166666666666666
2023-01-31 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,13,9,1,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,13.0,14.0,11.333333333333334,9.833333333333334
2023-01-31 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,10,1,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,13.0,8.0,11.666666666666666,10.0
2023-01-31 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,10,11,1,0,0,0,0,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,9.0,8.0,10.666666666666666,10.166666666666666
2023-01-31 12:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,12,1,0,0,0,0,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,10.0,7.0,9.0,10.166666666666666
2023-01-31 13:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,13,1,0,0,0,0,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,8.0,9.0,8.666666666666666,10.166666666666666
2023-01-31 14:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,14,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,8.0,9.0,7.666666666666667,9.166666666666666
2023-01-31 15:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,15,1,0,0,1,0,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,7.0,9.0,7.333333333333333,8.166666666666666
2023-01-31 16:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,12,16,1,0,0,1,0,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,7.0,13.0,8.666666666666666,8.666666666666666
2023-01-31 17:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,14,17,1,0,0,1,0,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,12.0,12.0,11.0,9.333333333333334
2023-01-31 18:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,18,1,0,0,0,0,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,14.0,8.0,11.333333333333334,9.333333333333334
2023-01-31 19:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,19,1,0,0,0,0,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,8.0,8.0,10.0,9.333333333333334
2023-01-31 20:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,20,1,0,0,0,1,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,8.0,9.0,8.333333333333334,9.666666666666666
2023-01-31 21:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,21,1,0,0,0,0,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,9.0,9.0,8.333333333333334,9.833333333333334
2023-01-31 22:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,22,1,0,0,0,0,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,8.0,7.0,8.666666666666666,9.333333333333334
2023-01-31 23:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,23,1,0,0,0,0,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,9.0,7.0,8.666666666666666,8.5
2023-02-01 00:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,0,2,0,0,0,0,0.0,1.0,0.9749279121818236,-0.22252093395631434,9.0,7.0,8.333333333333334,8.333333333333334
2023-02-01 01:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,1,2,0,0,0,0,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,7.0,8.0,7.666666666666667,8.166666666666666
2023-02-01 02:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,2,2,0,0,0,1,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,7.0,8.0,7.333333333333333,8.0
2023-02-01 03:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,7,3,2,0,0,0,0,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,8.0,9.0,7.333333333333333,7.833333333333333
2023-02-01 04:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,4,2,0,0,0,0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,7.0,8.0,7.666666666666667,7.666666666666667
2023-02-01 05:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,9,5,2,0,0,0,0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,8.0,9.0,8.0,7.666666666666667
2023-02-01 06:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,10,6,2,0,0,0,0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,9.0,8.0,9.0,8.166666666666666
2023-02-01 07:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,7,2,0,0,0,0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,10.0,8.0,9.0,8.333333333333334
2023-02-01 08:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,13,8,2,0,0,0,1,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,8.0,13.0,10.333333333333334,9.166666666666666
2023-02-01 09:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,11,9,2,0,0,0,0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,13.0,13.0,10.666666666666666,9.833333333333334
2023-02-01 10:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,10,2,0,0,0,0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,11.0,9.0,10.666666666666666,9.833333333333334
2023-02-01 11:00:00,Binloc Barangay Hall,16.1002609,120.3778482,government,8,11,2,0,0,0,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,8.0,10.0,9.0,9.666666666666666
